00:00에 **US Army M4(FR-INF-001, 방어 보병 1)**은/는 남측 제1방어선에 위치한다. **US Army M4(FR-INF-001)**의 초기 상태는 대기 상태이다.
01:16에 **US Army M4(FR-INF-010, 방어 보병 10)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-010)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-011, 방어 보병 11)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-011)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-012, 방어 보병 12)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-012)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-013, 방어 보병 13)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-013)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:16에 **US Army M4(FR-INF-014, 방어 보병 14)**은/는 남측 제1방어선에서 중앙 킬존을/를 향해 방어 위치 이동을 수행한다. **US Army M4(FR-INF-014)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:22에 **US Army Javelin(FR-AT-001, 대전차팀 1)**은/는 남측 제1방어선에서 동측 능선을/를 향해 방어 위치 이동을 수행한다. **US Army Javelin(FR-AT-001)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:22에 **US Army Javelin(FR-AT-002, 대전차팀 2)**은/는 남측 제1방어선에서 동측 능선을/를 향해 방어 위치 이동을 수행한다. **US Army Javelin(FR-AT-002)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:22에 **US Army Javelin(FR-AT-003, 대전차팀 3)**은/는 남측 제1방어선에서 동측 능선을/를 향해 방어 위치 이동을 수행한다. **US Army Javelin(FR-AT-003)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:22에 **US Army Javelin(FR-AT-004, 대전차팀 4)**은/는 남측 제1방어선에서 동측 능선을/를 향해 방어 위치 이동을 수행한다. **US Army Javelin(FR-AT-004)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:24에 **Turkish Soldier RPG(FR-RPG-001, 근접화력팀 1)**은/는 남측 제2방어선에서 동측 능선을/를 향해 방어 위치 이동을 수행한다. **Turkish Soldier RPG(FR-RPG-001)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:24에 **Turkish Soldier RPG(FR-RPG-002, 근접화력팀 2)**은/는 남측 제2방어선에서 동측 능선을/를 향해 방어 위치 이동을 수행한다. **Turkish Soldier RPG(FR-RPG-002)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:24에 **Turkish Soldier RPG(FR-RPG-003, 근접화력팀 3)**은/는 남측 제2방어선에서 동측 능선을/를 향해 방어 위치 이동을 수행한다. **Turkish Soldier RPG(FR-RPG-003)**은/는 대기 상태에서 방어 기동 상태로 전환한다.
01:40에 **MO-120RT-61 Mortar(FR-MORT-001, 박격포 1)**은/는 아군 박격포진지에서 **포병진지(EN-FP-001, 적 자주포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-MORT-001이고, 목표 객체는 EN-FP-001이다. 목표 구역은 적 포병진지이다. **MO-120RT-61 Mortar(FR-MORT-001)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:00에 **MO-120RT-61 Mortar(FR-MORT-001, 박격포 1)**은/는 아군 박격포진지에서 **포병진지(EN-FP-001, 적 자주포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-MORT-001이고, 목표 객체는 EN-FP-001이다. 목표 구역은 적 포병진지이다. **MO-120RT-61 Mortar(FR-MORT-001)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:01에 **포병진지(EN-FP-001, 적 자주포 사격진지)**은/는 **MO-120RT-61 Mortar(FR-MORT-001, 박격포 1)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-MORT-001이고, 피격 대상 객체는 EN-FP-001이다. **포병진지(EN-FP-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:41에 **MO-120RT-61 Mortar(FR-MORT-002, 박격포 2)**은/는 아군 박격포진지에서 **박격포진지(EN-FP-002, 적 박격포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-MORT-002이고, 목표 객체는 EN-FP-002이다. 목표 구역은 적 박격포진지이다. **MO-120RT-61 Mortar(FR-MORT-002)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:01에 **MO-120RT-61 Mortar(FR-MORT-002, 박격포 2)**은/는 아군 박격포진지에서 **박격포진지(EN-FP-002, 적 박격포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-MORT-002이고, 목표 객체는 EN-FP-002이다. 목표 구역은 적 박격포진지이다. **MO-120RT-61 Mortar(FR-MORT-002)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:02에 **박격포진지(EN-FP-002, 적 박격포 사격진지)**은/는 **MO-120RT-61 Mortar(FR-MORT-002, 박격포 2)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-MORT-002이고, 피격 대상 객체는 EN-FP-002이다. **박격포진지(EN-FP-002)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:42에 **MO-120RT-61 Mortar(FR-MORT-003, 박격포 3)**은/는 아군 박격포진지에서 **도로(EN-RT-001, 적 북측 접근로)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-MORT-003이고, 목표 객체는 EN-RT-001이다. 목표 구역은 적 북측 접근로이다. **MO-120RT-61 Mortar(FR-MORT-003)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:02에 **MO-120RT-61 Mortar(FR-MORT-003, 박격포 3)**은/는 아군 박격포진지에서 **도로(EN-RT-001, 적 북측 접근로)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-MORT-003이고, 목표 객체는 EN-RT-001이다. 목표 구역은 적 북측 접근로이다. **MO-120RT-61 Mortar(FR-MORT-003)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:03에 **도로(EN-RT-001, 적 북측 접근로)**은/는 **MO-120RT-61 Mortar(FR-MORT-003, 박격포 3)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-MORT-003이고, 피격 대상 객체는 EN-RT-001이다. **도로(EN-RT-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:44에 **M109 Howitzer(FR-M109-001, 곡사포 1)**은/는 아군 포병진지에서 **포병진지(EN-FP-001, 적 자주포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-M109-001이고, 목표 객체는 EN-FP-001이다. 목표 구역은 적 포병진지이다. **M109 Howitzer(FR-M109-001)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:04에 **M109 Howitzer(FR-M109-001, 곡사포 1)**은/는 아군 포병진지에서 **포병진지(EN-FP-001, 적 자주포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-M109-001이고, 목표 객체는 EN-FP-001이다. 목표 구역은 적 포병진지이다. **M109 Howitzer(FR-M109-001)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:05에 **포병진지(EN-FP-001, 적 자주포 사격진지)**은/는 **M109 Howitzer(FR-M109-001, 곡사포 1)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-M109-001이고, 피격 대상 객체는 EN-FP-001이다. **포병진지(EN-FP-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:45에 **M109 Howitzer(FR-M109-002, 곡사포 2)**은/는 아군 포병진지에서 **박격포진지(EN-FP-002, 적 박격포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-M109-002이고, 목표 객체는 EN-FP-002이다. 목표 구역은 적 박격포진지이다. **M109 Howitzer(FR-M109-002)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:05에 **M109 Howitzer(FR-M109-002, 곡사포 2)**은/는 아군 포병진지에서 **박격포진지(EN-FP-002, 적 박격포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-M109-002이고, 목표 객체는 EN-FP-002이다. 목표 구역은 적 박격포진지이다. **M109 Howitzer(FR-M109-002)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:06에 **박격포진지(EN-FP-002, 적 박격포 사격진지)**은/는 **M109 Howitzer(FR-M109-002, 곡사포 2)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-M109-002이고, 피격 대상 객체는 EN-FP-002이다. **박격포진지(EN-FP-002)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:46에 **M109 Howitzer(FR-M109-003, 곡사포 3)**은/는 아군 포병진지에서 **도로(EN-RT-001, 적 북측 접근로)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-M109-003이고, 목표 객체는 EN-RT-001이다. 목표 구역은 적 북측 접근로이다. **M109 Howitzer(FR-M109-003)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:06에 **M109 Howitzer(FR-M109-003, 곡사포 3)**은/는 아군 포병진지에서 **도로(EN-RT-001, 적 북측 접근로)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-M109-003이고, 목표 객체는 EN-RT-001이다. 목표 구역은 적 북측 접근로이다. **M109 Howitzer(FR-M109-003)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:07에 **도로(EN-RT-001, 적 북측 접근로)**은/는 **M109 Howitzer(FR-M109-003, 곡사포 3)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-M109-003이고, 피격 대상 객체는 EN-RT-001이다. **도로(EN-RT-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:48에 **AHS Krab Howitzer(FR-AHS-001, 장거리 자주포 1)**은/는 아군 포병진지에서 **포병진지(EN-FP-001, 적 자주포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-AHS-001이고, 목표 객체는 EN-FP-001이다. 목표 구역은 적 포병진지이다. **AHS Krab Howitzer(FR-AHS-001)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:08에 **AHS Krab Howitzer(FR-AHS-001, 장거리 자주포 1)**은/는 아군 포병진지에서 **포병진지(EN-FP-001, 적 자주포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-AHS-001이고, 목표 객체는 EN-FP-001이다. 목표 구역은 적 포병진지이다. **AHS Krab Howitzer(FR-AHS-001)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:09에 **포병진지(EN-FP-001, 적 자주포 사격진지)**은/는 **AHS Krab Howitzer(FR-AHS-001, 장거리 자주포 1)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-AHS-001이고, 피격 대상 객체는 EN-FP-001이다. **포병진지(EN-FP-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:49에 **AHS Krab Howitzer(FR-AHS-002, 장거리 자주포 2)**은/는 아군 포병진지에서 **박격포진지(EN-FP-002, 적 박격포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-AHS-002이고, 목표 객체는 EN-FP-002이다. 목표 구역은 적 박격포진지이다. **AHS Krab Howitzer(FR-AHS-002)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:09에 **AHS Krab Howitzer(FR-AHS-002, 장거리 자주포 2)**은/는 아군 포병진지에서 **박격포진지(EN-FP-002, 적 박격포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-AHS-002이고, 목표 객체는 EN-FP-002이다. 목표 구역은 적 박격포진지이다. **AHS Krab Howitzer(FR-AHS-002)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:10에 **박격포진지(EN-FP-002, 적 박격포 사격진지)**은/는 **AHS Krab Howitzer(FR-AHS-002, 장거리 자주포 2)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-AHS-002이고, 피격 대상 객체는 EN-FP-002이다. **박격포진지(EN-FP-002)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:50에 **M901 Patriot Launcher(FR-M901-001, 로켓화력 대체 객체 1)**은/는 아군 포병진지에서 **도로(EN-RT-001, 적 북측 접근로)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 FR-M901-001이고, 목표 객체는 EN-RT-001이다. 목표 구역은 적 북측 접근로이다. **M901 Patriot Launcher(FR-M901-001)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:10에 **M901 Patriot Launcher(FR-M901-001, 로켓화력 대체 객체 1)**은/는 아군 포병진지에서 **도로(EN-RT-001, 적 북측 접근로)**을/를 향해 간접사격을 수행한다. 공격자 객체는 FR-M901-001이고, 목표 객체는 EN-RT-001이다. 목표 구역은 적 북측 접근로이다. **M901 Patriot Launcher(FR-M901-001)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:11에 **도로(EN-RT-001, 적 북측 접근로)**은/는 **M901 Patriot Launcher(FR-M901-001, 로켓화력 대체 객체 1)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 FR-M901-001이고, 피격 대상 객체는 EN-RT-001이다. **도로(EN-RT-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:51에 **MO-120RT-61 Mortar(EN-MORT-001, 박격포 1)**은/는 적 박격포진지에서 **킬존(OBJ-009, 중앙 킬존)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 EN-MORT-001이고, 목표 객체는 OBJ-009이다. 목표 구역은 중앙 킬존이다. **MO-120RT-61 Mortar(EN-MORT-001)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:11에 **MO-120RT-61 Mortar(EN-MORT-001, 박격포 1)**은/는 적 박격포진지에서 **킬존(OBJ-009, 중앙 킬존)**을/를 향해 간접사격을 수행한다. 공격자 객체는 EN-MORT-001이고, 목표 객체는 OBJ-009이다. 목표 구역은 중앙 킬존이다. **MO-120RT-61 Mortar(EN-MORT-001)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:12에 **킬존(OBJ-009, 중앙 킬존)**은/는 **MO-120RT-61 Mortar(EN-MORT-001, 박격포 1)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 EN-MORT-001이고, 피격 대상 객체는 OBJ-009이다. **킬존(OBJ-009)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:52에 **MO-120RT-61 Mortar(EN-MORT-002, 박격포 2)**은/는 적 박격포진지에서 **방어선(FR-LN-001, 아군 제1방어선)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 EN-MORT-002이고, 목표 객체는 FR-LN-001이다. 목표 구역은 남측 제1방어선이다. **MO-120RT-61 Mortar(EN-MORT-002)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:12에 **MO-120RT-61 Mortar(EN-MORT-002, 박격포 2)**은/는 적 박격포진지에서 **방어선(FR-LN-001, 아군 제1방어선)**을/를 향해 간접사격을 수행한다. 공격자 객체는 EN-MORT-002이고, 목표 객체는 FR-LN-001이다. 목표 구역은 남측 제1방어선이다. **MO-120RT-61 Mortar(EN-MORT-002)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:13에 **방어선(FR-LN-001, 아군 제1방어선)**은/는 **MO-120RT-61 Mortar(EN-MORT-002, 박격포 2)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 EN-MORT-002이고, 피격 대상 객체는 FR-LN-001이다. **방어선(FR-LN-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:53에 **MO-120RT-61 Mortar(EN-MORT-003, 박격포 3)**은/는 적 박격포진지에서 **포병진지(FR-FP-001, 아군 자주포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 EN-MORT-003이고, 목표 객체는 FR-FP-001이다. 목표 구역은 아군 포병진지이다. **MO-120RT-61 Mortar(EN-MORT-003)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:13에 **MO-120RT-61 Mortar(EN-MORT-003, 박격포 3)**은/는 적 박격포진지에서 **포병진지(FR-FP-001, 아군 자주포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 EN-MORT-003이고, 목표 객체는 FR-FP-001이다. 목표 구역은 아군 포병진지이다. **MO-120RT-61 Mortar(EN-MORT-003)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:14에 **포병진지(FR-FP-001, 아군 자주포 사격진지)**은/는 **MO-120RT-61 Mortar(EN-MORT-003, 박격포 3)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 EN-MORT-003이고, 피격 대상 객체는 FR-FP-001이다. **포병진지(FR-FP-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:56에 **CAESAR SP Howitzer(EN-CAESAR-001, 자주포 1)**은/는 적 포병진지에서 **방어선(FR-LN-001, 아군 제1방어선)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 EN-CAESAR-001이고, 목표 객체는 FR-LN-001이다. 목표 구역은 남측 제1방어선이다. **CAESAR SP Howitzer(EN-CAESAR-001)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:16에 **CAESAR SP Howitzer(EN-CAESAR-001, 자주포 1)**은/는 적 포병진지에서 **방어선(FR-LN-001, 아군 제1방어선)**을/를 향해 간접사격을 수행한다. 공격자 객체는 EN-CAESAR-001이고, 목표 객체는 FR-LN-001이다. 목표 구역은 남측 제1방어선이다. **CAESAR SP Howitzer(EN-CAESAR-001)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:17에 **방어선(FR-LN-001, 아군 제1방어선)**은/는 **CAESAR SP Howitzer(EN-CAESAR-001, 자주포 1)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 EN-CAESAR-001이고, 피격 대상 객체는 FR-LN-001이다. **방어선(FR-LN-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:57에 **CAESAR SP Howitzer(EN-CAESAR-002, 자주포 2)**은/는 적 포병진지에서 **포병진지(FR-FP-001, 아군 자주포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 EN-CAESAR-002이고, 목표 객체는 FR-FP-001이다. 목표 구역은 아군 포병진지이다. **CAESAR SP Howitzer(EN-CAESAR-002)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:17에 **CAESAR SP Howitzer(EN-CAESAR-002, 자주포 2)**은/는 적 포병진지에서 **포병진지(FR-FP-001, 아군 자주포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 EN-CAESAR-002이고, 목표 객체는 FR-FP-001이다. 목표 구역은 아군 포병진지이다. **CAESAR SP Howitzer(EN-CAESAR-002)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:18에 **포병진지(FR-FP-001, 아군 자주포 사격진지)**은/는 **CAESAR SP Howitzer(EN-CAESAR-002, 자주포 2)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 EN-CAESAR-002이고, 피격 대상 객체는 FR-FP-001이다. **포병진지(FR-FP-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
01:58에 **CAESAR SP Howitzer(EN-CAESAR-003, 자주포 3)**은/는 적 포병진지에서 **박격포진지(FR-FP-002, 아군 박격포 사격진지)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 EN-CAESAR-003이고, 목표 객체는 FR-FP-002이다. 목표 구역은 아군 박격포진지이다. **CAESAR SP Howitzer(EN-CAESAR-003)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:18에 **CAESAR SP Howitzer(EN-CAESAR-003, 자주포 3)**은/는 적 포병진지에서 **박격포진지(FR-FP-002, 아군 박격포 사격진지)**을/를 향해 간접사격을 수행한다. 공격자 객체는 EN-CAESAR-003이고, 목표 객체는 FR-FP-002이다. 목표 구역은 아군 박격포진지이다. **CAESAR SP Howitzer(EN-CAESAR-003)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:19에 **박격포진지(FR-FP-002, 아군 박격포 사격진지)**은/는 **CAESAR SP Howitzer(EN-CAESAR-003, 자주포 3)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 EN-CAESAR-003이고, 피격 대상 객체는 FR-FP-002이다. **박격포진지(FR-FP-002)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
02:00에 **MIM-104 Patriot Launcher(EN-MIM-001, 로켓화력 대체 객체 1)**은/는 적 포병진지에서 **방어선(FR-LN-001, 아군 제1방어선)**을/를 향해 포신 정렬 후 간접사격 준비을 수행한다. 공격자 객체는 EN-MIM-001이고, 목표 객체는 FR-LN-001이다. 목표 구역은 남측 제1방어선이다. **MIM-104 Patriot Launcher(EN-MIM-001)**은/는 사격 준비 대기 상태에서 사격 준비 상태로 전환한다.
02:20에 **MIM-104 Patriot Launcher(EN-MIM-001, 로켓화력 대체 객체 1)**은/는 적 포병진지에서 **방어선(FR-LN-001, 아군 제1방어선)**을/를 향해 간접사격을 수행한다. 공격자 객체는 EN-MIM-001이고, 목표 객체는 FR-LN-001이다. 목표 구역은 남측 제1방어선이다. **MIM-104 Patriot Launcher(EN-MIM-001)**은/는 사격 준비 상태에서 사격 상태로 전환한다.
02:21에 **방어선(FR-LN-001, 아군 제1방어선)**은/는 **MIM-104 Patriot Launcher(EN-MIM-001, 로켓화력 대체 객체 1)**의 사격으로 주변 탄착을 받는다. 피격 원천 객체는 EN-MIM-001이고, 피격 대상 객체는 FR-LN-001이다. **방어선(FR-LN-001)**은/는 정상 상태에서 피격 지역 상태로 전환한다.
02:25에 **T-72 MBT(EN-T72-001, 전방 전차 1)**은/는 적 북측 접근로에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **T-72 MBT(EN-T72-001)**은/는 대기 상태에서 기동 상태로 전환한다.
02:26에 **T-72 MBT(EN-T72-002, 전방 전차 2)**은/는 적 북측 접근로에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **T-72 MBT(EN-T72-002)**은/는 대기 상태에서 기동 상태로 전환한다.
02:27에 **T-72 MBT(EN-T72-003, 전방 전차 3)**은/는 적 북측 접근로에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **T-72 MBT(EN-T72-003)**은/는 대기 상태에서 기동 상태로 전환한다.
02:28에 **T-72 MBT(EN-T72-004, 전방 전차 4)**은/는 적 북측 접근로에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **T-72 MBT(EN-T72-004)**은/는 대기 상태에서 기동 상태로 전환한다.
02:37에 **M1A2 Abrams MBT(EN-M1A2-001, 예비 전차 1)**은/는 북측 예비 방어선에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **M1A2 Abrams MBT(EN-M1A2-001)**은/는 대기 상태에서 기동 상태로 전환한다.
02:38에 **M1A2 Abrams MBT(EN-M1A2-002, 예비 전차 2)**은/는 북측 예비 방어선에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **M1A2 Abrams MBT(EN-M1A2-002)**은/는 대기 상태에서 기동 상태로 전환한다.
02:42에 **BTR-60 APC(EN-BTR60-001, 병력수송 장갑차 1)**은/는 적 북측 집결지에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **BTR-60 APC(EN-BTR60-001)**은/는 대기 상태에서 기동 상태로 전환한다.
02:43에 **BTR-60 APC(EN-BTR60-002, 병력수송 장갑차 2)**은/는 적 북측 집결지에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **BTR-60 APC(EN-BTR60-002)**은/는 대기 상태에서 기동 상태로 전환한다.
02:44에 **BTR-60 APC(EN-BTR60-003, 병력수송 장갑차 3)**은/는 적 북측 집결지에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **BTR-60 APC(EN-BTR60-003)**은/는 대기 상태에서 기동 상태로 전환한다.
02:50에 **BTR-80 APC(EN-BTR80-001, 화력지원 장갑차 1)**은/는 적 북측 집결지에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **BTR-80 APC(EN-BTR80-001)**은/는 대기 상태에서 기동 상태로 전환한다.
02:51에 **BTR-80 APC(EN-BTR80-002, 화력지원 장갑차 2)**은/는 적 북측 집결지에서 중앙 계곡을/를 향해 지상 이동을 수행한다. **BTR-80 APC(EN-BTR80-002)**은/는 대기 상태에서 기동 상태로 전환한다.
02:57에 **GAZ-66 Truck(EN-GAZ-001, 탄약 보급차 1)**은/는 적 후방 보급 집결지에서 적 북측 접근로을/를 향해 지상 이동을 수행한다. **GAZ-66 Truck(EN-GAZ-001)**은/는 적재 대기 상태에서 기동 상태로 전환한다.
03:01에 **M35 Truck(EN-M35-001, 병력 수송 트럭 1)**은/는 적 후방 보급 집결지에서 적 북측 접근로을/를 향해 지상 이동을 수행한다. **M35 Truck(EN-M35-001)**은/는 대기 상태에서 기동 상태로 전환한다.
03:05에 **ZPU-4 AA Gun(EN-ZPU-001, 전방 대공화기 1)**은/는 북측 전방 방어선에서 적 북측 접근로을/를 향해 지상 이동을 수행한다. **ZPU-4 AA Gun(EN-ZPU-001)**은/는 대기 상태에서 기동 상태로 전환한다.
02:50에 **T-69 MBT(FR-T69-001, 서측 전차 1)**은/는 서측 능선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **T-69 MBT(FR-T69-001)**은/는 대기 상태에서 기동 상태로 전환한다.
02:51에 **T-69 MBT(FR-T69-002, 서측 전차 2)**은/는 서측 능선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **T-69 MBT(FR-T69-002)**은/는 대기 상태에서 기동 상태로 전환한다.
02:52에 **T-69 MBT(FR-T69-003, 서측 전차 3)**은/는 서측 능선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **T-69 MBT(FR-T69-003)**은/는 대기 상태에서 기동 상태로 전환한다.
03:00에 **T-80 MBT(FR-T80-001, 동측 전차 1)**은/는 동측 능선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **T-80 MBT(FR-T80-001)**은/는 대기 상태에서 기동 상태로 전환한다.
03:01에 **T-80 MBT(FR-T80-002, 동측 전차 2)**은/는 동측 능선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **T-80 MBT(FR-T80-002)**은/는 대기 상태에서 기동 상태로 전환한다.
03:02에 **T-80 MBT(FR-T80-003, 동측 전차 3)**은/는 동측 능선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **T-80 MBT(FR-T80-003)**은/는 대기 상태에서 기동 상태로 전환한다.
03:08에 **LAV III APC(FR-LAV-001, 장갑 수송차 1)**은/는 남측 제2방어선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **LAV III APC(FR-LAV-001)**은/는 대기 상태에서 기동 상태로 전환한다.
03:09에 **LAV III APC(FR-LAV-002, 장갑 수송차 2)**은/는 남측 제2방어선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **LAV III APC(FR-LAV-002)**은/는 대기 상태에서 기동 상태로 전환한다.
03:16에 **M113 APC(FR-M113-001, 궤도 수송차 1)**은/는 남측 제2방어선에서 중앙 킬존 남측을/를 향해 지상 이동을 수행한다. **M113 APC(FR-M113-001)**은/는 대기 상태에서 기동 상태로 전환한다.
